State_Name,District_Name,Crop_Year,Season,Crop,Cost
Bihar,BHOJPUR,2001,Whole Year ,Potato,119.7412925
Bihar,BHOJPUR,2001,Whole Year ,Sugarcane,102.442412
Bihar,BHOJPUR,2002,Autumn     ,Maize,132.2637507
Bihar,BHOJPUR,2002,Autumn     ,Rice,118.6224053
Bihar,BHOJPUR,2002,Kharif     ,Arhar/Tur,59.96902193
Bihar,BHOJPUR,2002,Kharif     ,Bajra,73.05491392
Bihar,BHOJPUR,2002,Kharif     ,Jowar,24
Bihar,BHOJPUR,2002,Kharif     ,Moong(Green Gram),125.4221602
Bihar,BHOJPUR,2002,Kharif     ,Sesamum,160.8697823
Bihar,BHOJPUR,2002,Rabi       ,Barley,109.0851738
Bihar,BHOJPUR,2002,Rabi       ,Gram,102
Bihar,BHOJPUR,2002,Rabi       ,Khesari,56
Bihar,BHOJPUR,2002,Rabi       ,Linseed,44
Bihar,BHOJPUR,2002,Rabi       ,Maize,160.9677602
Bihar,BHOJPUR,2002,Rabi       ,Masoor,120.3331275
Bihar,BHOJPUR,2002,Rabi       ,Peas & beans (Pulses),113.6335966
Bihar,BHOJPUR,2002,Rabi       ,Rapeseed &Mustard,115.2664238
Bihar,BHOJPUR,2002,Rabi       ,Wheat,125.7944085
Bihar,BHOJPUR,2002,Summer     ,Maize,139.2923747
Bihar,BHOJPUR,2002,Summer     ,Moong(Green Gram),133.6542158
Bihar,BHOJPUR,2002,Summer     ,Rice,144.921395
Bihar,BHOJPUR,2002,Whole Year ,Coriander,105
Bihar,BHOJPUR,2002,Whole Year ,Garlic,102
Bihar,BHOJPUR,2002,Whole Year ,Onion,127.9152829
Bihar,BHOJPUR,2002,Whole Year ,Potato,148.2741196
Bihar,BHOJPUR,2002,Whole Year ,Sugarcane,140.9459435
Bihar,BHOJPUR,2002,Winter     ,Rice,105.4014936
Bihar,BHOJPUR,2003,Autumn     ,Rice,132.2022862
Bihar,BHOJPUR,2003,Kharif     ,Arhar/Tur,48.74420202
Bihar,BHOJPUR,2003,Kharif     ,Bajra,81.03737128
Bihar,BHOJPUR,2003,Kharif     ,Jowar,22
Bihar,BHOJPUR,2003,Kharif     ,Maize,152.7596065
Bihar,BHOJPUR,2003,Kharif     ,Moong(Green Gram),100.5810663
Bihar,BHOJPUR,2003,Kharif     ,Other Kharif pulses,122.8622839
Bihar,BHOJPUR,2003,Kharif     ,Sesamum,150.1986995
Bihar,BHOJPUR,2003,Kharif     ,Small millets,117.5558315
Bihar,BHOJPUR,2003,Kharif     ,Urad,118.7501452
Bihar,BHOJPUR,2003,Rabi       ,Barley,133.2162165
Bihar,BHOJPUR,2003,Rabi       ,Gram,134
Bihar,BHOJPUR,2003,Rabi       ,Khesari,47
Bihar,BHOJPUR,2003,Rabi       ,Linseed,47
Bihar,BHOJPUR,2003,Rabi       ,Maize,105.2327117
Bihar,BHOJPUR,2003,Rabi       ,Masoor,151.1786677
Bihar,BHOJPUR,2003,Rabi       ,Peas & beans (Pulses),112.6204539
Bihar,BHOJPUR,2003,Rabi       ,Rapeseed &Mustard,136.7672023
Bihar,BHOJPUR,2003,Rabi       ,Wheat,140.4281396
Bihar,BHOJPUR,2003,Summer     ,Maize,134.9098869
Bihar,BHOJPUR,2003,Summer     ,Moong(Green Gram),136.3873606
Bihar,BHOJPUR,2003,Summer     ,Rice,155.8966378
Bihar,BHOJPUR,2003,Whole Year ,Coriander,77
Bihar,BHOJPUR,2003,Whole Year ,Dry chillies,118
Bihar,BHOJPUR,2003,Whole Year ,Garlic,69
Bihar,BHOJPUR,2003,Whole Year ,Onion,157.0840653
Bihar,BHOJPUR,2003,Whole Year ,Potato,152.0936663
Bihar,BHOJPUR,2003,Whole Year ,Sugarcane,126.9329499
Bihar,BHOJPUR,2003,Winter     ,Rice,140.5189229
Bihar,BHOJPUR,2004,Autumn     ,Rice,128.4808296
Bihar,BHOJPUR,2004,Kharif     ,Arhar/Tur,57.40896342
Bihar,BHOJPUR,2004,Kharif     ,Bajra,73.70066504
Bihar,BHOJPUR,2004,Kharif     ,Horse-gram,46
Bihar,BHOJPUR,2004,Kharif     ,Jowar,23
Bihar,BHOJPUR,2004,Kharif     ,Maize,113.6598185
Bihar,BHOJPUR,2004,Kharif     ,Mesta,120.6212705
Bihar,BHOJPUR,2004,Kharif     ,Moong(Green Gram),103.4169273
Bihar,BHOJPUR,2004,Kharif     ,Other Kharif pulses,120.7636087
Bihar,BHOJPUR,2004,Kharif     ,Sesamum,130.1127281
Bihar,BHOJPUR,2004,Kharif     ,Small millets,143.7414101
Bihar,BHOJPUR,2004,Kharif     ,Urad,120.8647695
Bihar,BHOJPUR,2004,Rabi       ,Barley,118.3732609
Bihar,BHOJPUR,2004,Rabi       ,Gram,139
Bihar,BHOJPUR,2004,Rabi       ,Khesari,37
Bihar,BHOJPUR,2004,Rabi       ,Linseed,45
Bihar,BHOJPUR,2004,Rabi       ,Maize,123.5920163
Bihar,BHOJPUR,2004,Rabi       ,Masoor,141.5148477
Bihar,BHOJPUR,2004,Rabi       ,Peas & beans (Pulses),158.1154355
Bihar,BHOJPUR,2004,Rabi       ,Rapeseed &Mustard,138.1612798
Bihar,BHOJPUR,2004,Rabi       ,Wheat,153.7395471
Bihar,BHOJPUR,2004,Summer     ,Maize,118.424875
Bihar,BHOJPUR,2004,Summer     ,Moong(Green Gram),126.0680323
Bihar,BHOJPUR,2004,Summer     ,Rice,102.9537896
Bihar,BHOJPUR,2004,Whole Year ,Coriander,84
Bihar,BHOJPUR,2004,Whole Year ,Garlic,73
Bihar,BHOJPUR,2004,Whole Year ,Onion,143.0430762
Bihar,BHOJPUR,2004,Whole Year ,Potato,142.5296578
Bihar,BHOJPUR,2004,Whole Year ,Sannhamp,106.9719318
Bihar,BHOJPUR,2004,Whole Year ,Sugarcane,123.3801608
Bihar,BHOJPUR,2004,Winter     ,Rice,159.5707196
Bihar,BHOJPUR,2005,Autumn     ,Rice,130.7814373
Bihar,BHOJPUR,2005,Kharif     ,Arhar/Tur,53.61010544
Bihar,BHOJPUR,2005,Kharif     ,Bajra,72.57378308
Bihar,BHOJPUR,2005,Kharif     ,Jowar,35
Bihar,BHOJPUR,2005,Kharif     ,Maize,100.7307833
Bihar,BHOJPUR,2005,Kharif     ,Mesta,106.9965828
Bihar,BHOJPUR,2005,Kharif     ,Moong(Green Gram),111.5661869
Bihar,BHOJPUR,2005,Kharif     ,Other Kharif pulses,136.9920119
Bihar,BHOJPUR,2005,Kharif     ,Ragi,123.8841318
Bihar,BHOJPUR,2005,Kharif     ,Sesamum,139.7244751
Bihar,BHOJPUR,2005,Kharif     ,Small millets,116.6735226
Bihar,BHOJPUR,2005,Kharif     ,Urad,123.0184272
Bihar,BHOJPUR,2005,Rabi       ,Barley,108.5856819
Bihar,BHOJPUR,2005,Rabi       ,Gram,114
Bihar,BHOJPUR,2005,Rabi       ,Khesari,47
Bihar,BHOJPUR,2005,Rabi       ,Linseed,47
Bihar,BHOJPUR,2005,Rabi       ,Maize,106.8345317
Bihar,BHOJPUR,2005,Rabi       ,Masoor,112.8652431
Bihar,BHOJPUR,2005,Rabi       ,Other  Rabi pulses,145.1094275
Bihar,BHOJPUR,2005,Rabi       ,Peas & beans (Pulses),121.927805
Bihar,BHOJPUR,2005,Rabi       ,Rapeseed &Mustard,127.6463683
Bihar,BHOJPUR,2005,Rabi       ,Wheat,141.4296358
Bihar,BHOJPUR,2005,Summer     ,Maize,159.653872
Bihar,BHOJPUR,2005,Summer     ,Moong(Green Gram),138.7733416
Bihar,BHOJPUR,2005,Summer     ,Rice,102.0081775
Bihar,BHOJPUR,2005,Whole Year ,Coriander,63
Bihar,BHOJPUR,2005,Whole Year ,Dry chillies,135
Bihar,BHOJPUR,2005,Whole Year ,Garlic,106
Bihar,BHOJPUR,2005,Whole Year ,Onion,126.4845953
Bihar,BHOJPUR,2005,Whole Year ,Potato,148.8754888
Bihar,BHOJPUR,2005,Whole Year ,Sannhamp,104.044026
Bihar,BHOJPUR,2005,Whole Year ,Sugarcane,126.9152683
Bihar,BHOJPUR,2005,Whole Year ,Sweet potato,112.5331532
Bihar,BHOJPUR,2005,Whole Year ,Turmeric,130.9601083
Bihar,BHOJPUR,2005,Winter     ,Rice,153.2053339
Bihar,BHOJPUR,2006,Autumn     ,Rice,148.8899301
Bihar,BHOJPUR,2006,Kharif     ,Arhar/Tur,49.65453895
Bihar,BHOJPUR,2006,Kharif     ,Bajra,41.35159728
Bihar,BHOJPUR,2006,Kharif     ,Jowar,29
Bihar,BHOJPUR,2006,Kharif     ,Maize,117.8466973
Bihar,BHOJPUR,2006,Kharif     ,Mesta,111.1733189
Bihar,BHOJPUR,2006,Kharif     ,Moong(Green Gram),136.2683694
Bihar,BHOJPUR,2006,Kharif     ,Ragi,136.8068106
Bihar,BHOJPUR,2006,Kharif     ,Sannhamp,148.6410873
Bihar,BHOJPUR,2006,Kharif     ,Sesamum,139.183936
Bihar,BHOJPUR,2006,Kharif     ,Urad,113.5002215
Bihar,BHOJPUR,2006,Rabi       ,Barley,105.2791795
Bihar,BHOJPUR,2006,Rabi       ,Gram,121
Bihar,BHOJPUR,2006,Rabi       ,Khesari,35
Bihar,BHOJPUR,2006,Rabi       ,Linseed,53
Bihar,BHOJPUR,2006,Rabi       ,Maize,155.659689
Bihar,BHOJPUR,2006,Rabi       ,Masoor,105.0691806
Bihar,BHOJPUR,2006,Rabi       ,Peas & beans (Pulses),117.9738196
Bihar,BHOJPUR,2006,Rabi       ,Rapeseed &Mustard,118.6014314
Bihar,BHOJPUR,2006,Rabi       ,Wheat,152.1365507
Bihar,BHOJPUR,2006,Summer     ,Maize,153.5263267
Bihar,BHOJPUR,2006,Summer     ,Moong(Green Gram),152.004594
Bihar,BHOJPUR,2006,Summer     ,Rice,122.2592922
Bihar,BHOJPUR,2006,Winter     ,Rice,128.876061
Bihar,BHOJPUR,2007,Autumn     ,Maize,111.309397
Bihar,BHOJPUR,2007,Autumn     ,Rice,113.8254271
Bihar,BHOJPUR,2007,Kharif     ,Arhar/Tur,50.9954452
Bihar,BHOJPUR,2007,Kharif     ,Bajra,60.66954011
Bihar,BHOJPUR,2007,Kharif     ,Jowar,21
Bihar,BHOJPUR,2007,Kharif     ,Mesta,121.9081029
Bihar,BHOJPUR,2007,Kharif     ,Moong(Green Gram),146.9141397
Bihar,BHOJPUR,2007,Kharif     ,Other Kharif pulses,114.5585516
Bihar,BHOJPUR,2007,Kharif     ,Ragi,122.2706173
Bihar,BHOJPUR,2007,Kharif     ,Sannhamp,156.8416972
Bihar,BHOJPUR,2007,Kharif     ,Sesamum,157.4443424
Bihar,BHOJPUR,2007,Kharif     ,Small millets,150.525044
Bihar,BHOJPUR,2007,Kharif     ,Urad,108.7967349
Bihar,BHOJPUR,2007,Rabi       ,Barley,105.8970621
Bihar,BHOJPUR,2007,Rabi       ,Gram,106
Bihar,BHOJPUR,2007,Rabi       ,Khesari,35
Bihar,BHOJPUR,2007,Rabi       ,Linseed,45
Bihar,BHOJPUR,2007,Rabi       ,Maize,147.0213916
Bihar,BHOJPUR,2007,Rabi       ,Masoor,106.9800502
Bihar,BHOJPUR,2007,Rabi       ,Other  Rabi pulses,139.89321
Bihar,BHOJPUR,2007,Rabi       ,Peas & beans (Pulses),112.0593727
Bihar,BHOJPUR,2007,Rabi       ,Rapeseed &Mustard,151.4120956
Bihar,BHOJPUR,2007,Rabi       ,Wheat,139.0091721
Bihar,BHOJPUR,2007,Summer     ,Maize,134.4534499
Bihar,BHOJPUR,2007,Summer     ,Moong(Green Gram),154.1765197
Bihar,BHOJPUR,2007,Summer     ,Rice,145.3393193
Bihar,BHOJPUR,2007,Whole Year ,Coriander,64
Bihar,BHOJPUR,2007,Whole Year ,Onion,127.3056119
Bihar,BHOJPUR,2007,Whole Year ,Potato,156.6728273
Bihar,BHOJPUR,2007,Whole Year ,Sugarcane,108.8086354
Bihar,BHOJPUR,2007,Whole Year ,Sweet potato,120.2166078
Bihar,BHOJPUR,2007,Winter     ,Rice,121.2351357
Bihar,BHOJPUR,2008,Autumn     ,Maize,122.3253738
Bihar,BHOJPUR,2008,Autumn     ,Rice,136.5572118
Bihar,BHOJPUR,2008,Kharif     ,Arhar/Tur,49.64101654
Bihar,BHOJPUR,2008,Kharif     ,Bajra,61.26986689
Bihar,BHOJPUR,2008,Kharif     ,Jowar,27
Bihar,BHOJPUR,2008,Kharif     ,Mesta,136.8845655
Bihar,BHOJPUR,2008,Kharif     ,Moong(Green Gram),160.4529143
Bihar,BHOJPUR,2008,Kharif     ,Other Kharif pulses,118.7580999
Bihar,BHOJPUR,2008,Kharif     ,Potato,142.019575
Bihar,BHOJPUR,2008,Kharif     ,Ragi,121.6825977
Bihar,BHOJPUR,2008,Kharif     ,Sannhamp,127.8710718
Bihar,BHOJPUR,2008,Kharif     ,Sesamum,138.2130629
Bihar,BHOJPUR,2008,Kharif     ,Small millets,123.572884
Bihar,BHOJPUR,2008,Kharif     ,Sweet potato,130.1167297
Bihar,BHOJPUR,2008,Kharif     ,Urad,144.8053817
Bihar,BHOJPUR,2008,Rabi       ,Barley,117.3281785
Bihar,BHOJPUR,2008,Rabi       ,Gram,134
Bihar,BHOJPUR,2008,Rabi       ,Khesari,39
Bihar,BHOJPUR,2008,Rabi       ,Linseed,40
Bihar,BHOJPUR,2008,Rabi       ,Maize,141.7241838
Bihar,BHOJPUR,2008,Rabi       ,Masoor,108.3782829
Bihar,BHOJPUR,2008,Rabi       ,Other  Rabi pulses,160.2923233
Bihar,BHOJPUR,2008,Rabi       ,Peas & beans (Pulses),154.9149947
Bihar,BHOJPUR,2008,Rabi       ,Potato,147.151671
Bihar,BHOJPUR,2008,Rabi       ,Rapeseed &Mustard,105.1811956
Bihar,BHOJPUR,2008,Rabi       ,Sweet potato,133.3087176
Bihar,BHOJPUR,2008,Rabi       ,Wheat,128.9969734
Bihar,BHOJPUR,2008,Summer     ,Maize,115.2334818
Bihar,BHOJPUR,2008,Summer     ,Moong(Green Gram),102.5621517
Bihar,BHOJPUR,2008,Whole Year ,Dry chillies,101
Bihar,BHOJPUR,2008,Whole Year ,Garlic,66
Bihar,BHOJPUR,2008,Whole Year ,Onion,142.8893671
Bihar,BHOJPUR,2008,Whole Year ,Sugarcane,129.6255422
Bihar,BHOJPUR,2008,Whole Year ,Turmeric,105.6524911
Bihar,BHOJPUR,2008,Winter     ,Rice,109.9899166
Bihar,BHOJPUR,2009,Autumn     ,Maize,148.8045597
Bihar,BHOJPUR,2009,Autumn     ,Rice,148.2074988
Bihar,BHOJPUR,2009,Kharif     ,Arhar/Tur,47.503541
Bihar,BHOJPUR,2009,Kharif     ,Bajra,55.31855286
Bihar,BHOJPUR,2009,Kharif     ,Horse-gram,36
Bihar,BHOJPUR,2009,Kharif     ,Jowar,35
Bihar,BHOJPUR,2009,Kharif     ,Mesta,141.2213221
Bihar,BHOJPUR,2009,Kharif     ,Moong(Green Gram),124.2711549
Bihar,BHOJPUR,2009,Kharif     ,Other Kharif pulses,143.5231398
Bihar,BHOJPUR,2009,Kharif     ,Ragi,152.6022295
Bihar,BHOJPUR,2009,Kharif     ,Sannhamp,157.7609506
Bihar,BHOJPUR,2009,Kharif     ,Small millets,132.3286618
Bihar,BHOJPUR,2009,Kharif     ,Urad,146.642992
Bihar,BHOJPUR,2009,Rabi       ,Barley,130.5909029
Bihar,BHOJPUR,2009,Rabi       ,Gram,129
Bihar,BHOJPUR,2009,Rabi       ,Khesari,40
Bihar,BHOJPUR,2009,Rabi       ,Linseed,46
Bihar,BHOJPUR,2009,Rabi       ,Maize,143.8221233
Bihar,BHOJPUR,2009,Rabi       ,Masoor,101.6521634
Bihar,BHOJPUR,2009,Rabi       ,Other  Rabi pulses,128.0028383
Bihar,BHOJPUR,2009,Rabi       ,Peas & beans (Pulses),143.1090507
Bihar,BHOJPUR,2009,Rabi       ,Rapeseed &Mustard,160.0446164
Bihar,BHOJPUR,2009,Rabi       ,Wheat,147.7845797
Bihar,BHOJPUR,2009,Summer     ,Maize,106.2750851
Bihar,BHOJPUR,2009,Summer     ,Moong(Green Gram),113.1015438
Bihar,BHOJPUR,2009,Summer     ,Rice,110.963319
Bihar,BHOJPUR,2009,Whole Year ,Sugarcane,104.7700458
Bihar,BHOJPUR,2009,Winter     ,Rice,135.9442489
Bihar,BHOJPUR,2010,Autumn     ,Maize,119.6002318
Bihar,BHOJPUR,2010,Autumn     ,Rice,128.6847244
Bihar,BHOJPUR,2010,Kharif     ,Arhar/Tur,54.73436032
Bihar,BHOJPUR,2010,Kharif     ,Bajra,82.72129503
Bihar,BHOJPUR,2010,Kharif     ,Horse-gram,46
Bihar,BHOJPUR,2010,Kharif     ,Jowar,25
Bihar,BHOJPUR,2010,Kharif     ,Mesta,138.6217998
Bihar,BHOJPUR,2010,Kharif     ,Moong(Green Gram),104.8796445
Bihar,BHOJPUR,2010,Kharif     ,Other Kharif pulses,136.7924115
Bihar,BHOJPUR,2010,Kharif     ,Ragi,126.5786918
Bihar,BHOJPUR,2010,Kharif     ,Sesamum,155.8414954
Bihar,BHOJPUR,2010,Kharif     ,Small millets,125.9397167
Bihar,BHOJPUR,2010,Kharif     ,Urad,131.5089508
Bihar,BHOJPUR,2010,Rabi       ,Barley,120.593852
Bihar,BHOJPUR,2010,Rabi       ,Gram,131
Bihar,BHOJPUR,2010,Rabi       ,Khesari,47
Bihar,BHOJPUR,2010,Rabi       ,Linseed,44
Bihar,BHOJPUR,2010,Rabi       ,Maize,147.684419
Bihar,BHOJPUR,2010,Rabi       ,Masoor,110.0532329
Bihar,BHOJPUR,2010,Rabi       ,Other  Rabi pulses,129.7484001
Bihar,BHOJPUR,2010,Rabi       ,Peas & beans (Pulses),101.9937278
Bihar,BHOJPUR,2010,Rabi       ,Rapeseed &Mustard,153.3970422
Bihar,BHOJPUR,2010,Rabi       ,Wheat,135.0409283
Bihar,BHOJPUR,2010,Summer     ,Maize,131.4874448
Bihar,BHOJPUR,2010,Summer     ,Moong(Green Gram),146.2799718
Bihar,BHOJPUR,2010,Summer     ,Rice,128.9426979
Bihar,BHOJPUR,2010,Whole Year ,Sugarcane,151.5880285
Bihar,BHOJPUR,2010,Winter     ,Rice,146.696437
Bihar,BHOJPUR,2011,Autumn     ,Maize,149.9325183
Bihar,BHOJPUR,2011,Autumn     ,Rice,138.7683391
Bihar,BHOJPUR,2011,Kharif     ,Arhar/Tur,52.19416495
Bihar,BHOJPUR,2011,Kharif     ,Bajra,79.93087199
Bihar,BHOJPUR,2011,Kharif     ,Horse-gram,30
Bihar,BHOJPUR,2011,Kharif     ,Jowar,31
Bihar,BHOJPUR,2011,Kharif     ,Mesta,121.37865
Bihar,BHOJPUR,2011,Kharif     ,Moong(Green Gram),112.008987
Bihar,BHOJPUR,2011,Kharif     ,Other Kharif pulses,137.4863081
Bihar,BHOJPUR,2011,Kharif     ,Ragi,132.7481218
Bihar,BHOJPUR,2011,Kharif     ,Sesamum,115.6750706
Bihar,BHOJPUR,2011,Kharif     ,Small millets,156.8653857
Bihar,BHOJPUR,2011,Kharif     ,Urad,142.184678
Bihar,BHOJPUR,2011,Rabi       ,Barley,107.4066405
Bihar,BHOJPUR,2011,Rabi       ,Gram,132
Bihar,BHOJPUR,2011,Rabi       ,Khesari,55
Bihar,BHOJPUR,2011,Rabi       ,Linseed,40
Bihar,BHOJPUR,2011,Rabi       ,Maize,158.9495585
Bihar,BHOJPUR,2011,Rabi       ,Masoor,118.126839
Bihar,BHOJPUR,2011,Rabi       ,Other  Rabi pulses,137.2698111
Bihar,BHOJPUR,2011,Rabi       ,Peas & beans (Pulses),113.1623934
Bihar,BHOJPUR,2011,Rabi       ,Rapeseed &Mustard,139.0743355
Bihar,BHOJPUR,2011,Rabi       ,Wheat,102.967035
Bihar,BHOJPUR,2011,Summer     ,Maize,129.2150528
Bihar,BHOJPUR,2011,Summer     ,Moong(Green Gram),103.4490636
Bihar,BHOJPUR,2011,Summer     ,Rice,116.5547937
Bihar,BHOJPUR,2011,Winter     ,Rice,144.0909839
Bihar,BHOJPUR,2012,Autumn     ,Maize,149.3147029
Bihar,BHOJPUR,2012,Autumn     ,Rice,126.5645009
Bihar,BHOJPUR,2012,Kharif     ,Arhar/Tur,52.24561473
Bihar,BHOJPUR,2012,Kharif     ,Bajra,40.05003703
Bihar,BHOJPUR,2012,Kharif     ,Horse-gram,30
Bihar,BHOJPUR,2012,Kharif     ,Jowar,25
Bihar,BHOJPUR,2012,Kharif     ,Moong(Green Gram),117.4608407
Bihar,BHOJPUR,2012,Kharif     ,Other Kharif pulses,112.5081299
Bihar,BHOJPUR,2012,Kharif     ,Ragi,148.8242281
Bihar,BHOJPUR,2012,Kharif     ,Sesamum,102.3538432
Bihar,BHOJPUR,2012,Kharif     ,Small millets,114.8120394
Bihar,BHOJPUR,2012,Kharif     ,Urad,138.5077081
Bihar,BHOJPUR,2012,Rabi       ,Barley,118.0206833
Bihar,BHOJPUR,2012,Rabi       ,Gram,122
Bihar,BHOJPUR,2012,Rabi       ,Khesari,32
Bihar,BHOJPUR,2012,Rabi       ,Linseed,51
Bihar,BHOJPUR,2012,Rabi       ,Maize,113.9871507
Bihar,BHOJPUR,2012,Rabi       ,Masoor,124.2227288
Bihar,BHOJPUR,2012,Rabi       ,Peas & beans (Pulses),106.9591974
Bihar,BHOJPUR,2012,Rabi       ,Wheat,104.4626519
Bihar,BHOJPUR,2012,Summer     ,Maize,144.6100938
Bihar,BHOJPUR,2012,Summer     ,Moong(Green Gram),147.0940195
Bihar,BHOJPUR,2012,Summer     ,Rice,109.3992323
Bihar,BHOJPUR,2012,Whole Year ,Sugarcane,108.2311779
Bihar,BHOJPUR,2012,Winter     ,Rice,129.3761266
Bihar,BHOJPUR,2013,Autumn     ,Maize,121.0855957
Bihar,BHOJPUR,2013,Autumn     ,Rice,104.9839008
Bihar,BHOJPUR,2013,Kharif     ,Arhar/Tur,58.78619313
Bihar,BHOJPUR,2013,Kharif     ,Bajra,44.71831674
Bihar,BHOJPUR,2013,Kharif     ,Horse-gram,41
Bihar,BHOJPUR,2013,Kharif     ,Jowar,20
Bihar,BHOJPUR,2013,Kharif     ,Moong(Green Gram),145.0470647
Bihar,BHOJPUR,2013,Kharif     ,Other Kharif pulses,101.9099763
Bihar,BHOJPUR,2013,Kharif     ,Ragi,122.1577653
Bihar,BHOJPUR,2013,Kharif     ,Sesamum,116.2995814
Bihar,BHOJPUR,2013,Kharif     ,Small millets,158.7033846
Bihar,BHOJPUR,2013,Kharif     ,Urad,129.7052665
Bihar,BHOJPUR,2013,Rabi       ,Barley,115.2377802
Bihar,BHOJPUR,2013,Rabi       ,Gram,124
Bihar,BHOJPUR,2013,Rabi       ,Khesari,57
Bihar,BHOJPUR,2013,Rabi       ,Linseed,40
Bihar,BHOJPUR,2013,Rabi       ,Maize,148.4426879
Bihar,BHOJPUR,2013,Rabi       ,Masoor,124.9118771
Bihar,BHOJPUR,2013,Rabi       ,Peas & beans (Pulses),155.1382938
Bihar,BHOJPUR,2013,Rabi       ,Rapeseed &Mustard,143.4205989
Bihar,BHOJPUR,2013,Rabi       ,Wheat,107.4478967
Bihar,BHOJPUR,2013,Summer     ,Maize,158.8874314
Bihar,BHOJPUR,2013,Summer     ,Moong(Green Gram),154.6071346
Bihar,BHOJPUR,2013,Whole Year ,Sugarcane,116.3363621
Bihar,BHOJPUR,2013,Winter     ,Rice,104.9781858
Bihar,BHOJPUR,2014,Autumn     ,Maize,136.5328528
Bihar,BHOJPUR,2014,Autumn     ,Rice,112.6161178
Bihar,BHOJPUR,2014,Kharif     ,Arhar/Tur,45.08691631
Bihar,BHOJPUR,2014,Kharif     ,Bajra,45.30467921
Bihar,BHOJPUR,2014,Kharif     ,Horse-gram,46
Bihar,BHOJPUR,2014,Kharif     ,Jowar,28
Bihar,BHOJPUR,2014,Kharif     ,Moong(Green Gram),116.5512666
Bihar,BHOJPUR,2014,Kharif     ,Other Kharif pulses,144.6657369
Bihar,BHOJPUR,2014,Kharif     ,Ragi,119.599283
Bihar,BHOJPUR,2014,Kharif     ,Sesamum,101.1736041
Bihar,BHOJPUR,2014,Kharif     ,Small millets,152.4249307
Bihar,BHOJPUR,2014,Kharif     ,Urad,157.0708804
Bihar,BHOJPUR,2014,Rabi       ,Barley,115.9495329
Bihar,BHOJPUR,2014,Rabi       ,Gram,107
Bihar,BHOJPUR,2014,Rabi       ,Khesari,38
Bihar,BHOJPUR,2014,Rabi       ,Linseed,41
Bihar,BHOJPUR,2014,Rabi       ,Maize,114.7936976
Bihar,BHOJPUR,2014,Rabi       ,Masoor,143.3045077
Bihar,BHOJPUR,2014,Rabi       ,Peas & beans (Pulses),123.2044371
Bihar,BHOJPUR,2014,Rabi       ,Rapeseed &Mustard,137.5211662
Bihar,BHOJPUR,2014,Rabi       ,Wheat,105.966575
Bihar,BHOJPUR,2014,Summer     ,Maize,110.114084
Bihar,BHOJPUR,2014,Summer     ,Moong(Green Gram),129.564616
Bihar,BHOJPUR,2014,Whole Year ,Sugarcane,160.6855555
Bihar,BHOJPUR,2014,Winter     ,Rice,122.3038039
Bihar,BUXAR,1997,Kharif     ,Arhar/Tur,58.34790035
Bihar,BUXAR,1997,Kharif     ,Bajra,66.98558956
Bihar,BUXAR,1997,Kharif     ,Jowar,28
Bihar,BUXAR,1997,Kharif     ,Maize,114.5954406
Bihar,BUXAR,1997,Kharif     ,Other Kharif pulses,114.7646972
Bihar,BUXAR,1997,Kharif     ,Sesamum,154.2004925
Bihar,BUXAR,1997,Rabi       ,Barley,134.7309257
Bihar,BUXAR,1997,Rabi       ,Gram,112
Bihar,BUXAR,1997,Rabi       ,Linseed,44
Bihar,BUXAR,1997,Rabi       ,Other  Rabi pulses,114.5786436
Bihar,BUXAR,1997,Rabi       ,Rapeseed &Mustard,113.5931663
Bihar,BUXAR,1997,Rabi       ,Safflower,147.1562845
Bihar,BUXAR,1997,Rabi       ,Sunflower,112.1634541
Bihar,BUXAR,1997,Rabi       ,Wheat,118.0277769
Bihar,BUXAR,1997,Summer     ,Maize,136.6297592
Bihar,BUXAR,1997,Summer     ,Rice,132.1478329
Bihar,BUXAR,1997,Whole Year ,Coriander,84
Bihar,BUXAR,1997,Whole Year ,Garlic,102
Bihar,BUXAR,1997,Whole Year ,Onion,148.0200872
Bihar,BUXAR,1997,Whole Year ,Potato,113.2203012
Bihar,BUXAR,1997,Whole Year ,Ragi,160.6549785
Bihar,BUXAR,1997,Whole Year ,Sugarcane,126.7251906
Bihar,BUXAR,1997,Winter     ,Rice,155.7877501
Bihar,BUXAR,1998,Kharif     ,Arhar/Tur,51.15307935
Bihar,BUXAR,1998,Kharif     ,Bajra,81.46351125
Bihar,BUXAR,1998,Kharif     ,Jowar,34
Bihar,BUXAR,1998,Kharif     ,Maize,147.9628706
Bihar,BUXAR,1998,Kharif     ,Other Kharif pulses,132.379395
Bihar,BUXAR,1998,Kharif     ,Ragi,116.8443782
Bihar,BUXAR,1998,Kharif     ,Sunflower,158.3079014
Bihar,BUXAR,1998,Rabi       ,Barley,132.9600758
Bihar,BUXAR,1998,Rabi       ,Gram,136
Bihar,BUXAR,1998,Rabi       ,Linseed,49
Bihar,BUXAR,1998,Rabi       ,Maize,158.3032845
Bihar,BUXAR,1998,Rabi       ,Other  Rabi pulses,133.0699739
Bihar,BUXAR,1998,Rabi       ,Rapeseed &Mustard,104.1728645
Bihar,BUXAR,1998,Rabi       ,Safflower,127.1697461
Bihar,BUXAR,1998,Rabi       ,Wheat,136.1024666
Bihar,BUXAR,1998,Whole Year ,Coriander,69
Bihar,BUXAR,1998,Whole Year ,Dry chillies,76
Bihar,BUXAR,1998,Whole Year ,Garlic,86
